alert_id,room_id,alert_type,message,triggered_at,is_read
ALT-2024-01-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-01-04T06:00:00Z,False
ALT-2024-01-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-01-04T19:00:00Z,False
ALT-2024-01-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-01-04T23:00:00Z,False
ALT-2024-01-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-01-05T09:00:00Z,False
ALT-2024-01-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-01-05T11:00:00Z,False
ALT-2024-01-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-01-05T17:00:00Z,False
ALT-2024-01-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-01-05T20:00:00Z,False
ALT-2024-01-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-01-06T01:00:00Z,False
ALT-2024-01-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-01-06T05:00:00Z,False
ALT-2024-01-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-01-06T05:00:00Z,False
ALT-2024-01-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-01-06T07:00:00Z,False
ALT-2024-01-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-01-06T11:00:00Z,False
ALT-2024-01-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-01-06T15:00:00Z,False
ALT-2024-01-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-01-06T17:00:00Z,False
ALT-2024-01-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-01-06T22:00:00Z,False
ALT-2024-01-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-01-07T07:00:00Z,False
ALT-2024-01-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-01-07T08:00:00Z,False
ALT-2024-01-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-01-07T19:00:00Z,False
ALT-2024-02-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-02-03T20:00:00Z,False
ALT-2024-02-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-02-03T21:00:00Z,False
ALT-2024-02-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-02-04T14:00:00Z,False
ALT-2024-02-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-02-04T14:00:00Z,False
ALT-2024-02-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-02-04T21:00:00Z,False
ALT-2024-02-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-02-05T06:00:00Z,False
ALT-2024-02-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-02-05T08:00:00Z,False
ALT-2024-02-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-02-05T16:00:00Z,False
ALT-2024-02-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-02-05T17:00:00Z,False
ALT-2024-02-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-02-05T18:00:00Z,False
ALT-2024-02-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-02-05T22:00:00Z,False
ALT-2024-02-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-02-06T00:00:00Z,False
ALT-2024-02-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-02-06T05:00:00Z,False
ALT-2024-02-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-02-06T07:00:00Z,False
ALT-2024-02-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-02-06T11:00:00Z,False
ALT-2024-02-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-02-06T19:00:00Z,False
ALT-2024-02-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-02-06T20:00:00Z,False
ALT-2024-02-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-02-06T22:00:00Z,False
ALT-2024-02-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-02-07T11:00:00Z,False
ALT-2024-02-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-02-07T13:00:00Z,False
ALT-2024-03-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-03-04T07:00:00Z,False
ALT-2024-03-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-03-04T11:00:00Z,False
ALT-2024-03-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-03-05T06:00:00Z,False
ALT-2024-03-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-03-05T10:00:00Z,False
ALT-2024-03-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-03-05T19:00:00Z,False
ALT-2024-03-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-03-06T01:00:00Z,False
ALT-2024-03-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-03-06T06:00:00Z,False
ALT-2024-03-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-03-06T07:00:00Z,False
ALT-2024-03-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-03-06T14:00:00Z,False
ALT-2024-03-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-03-06T14:00:00Z,False
ALT-2024-03-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-03-06T22:00:00Z,False
ALT-2024-03-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-03-07T00:00:00Z,False
ALT-2024-03-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-03-07T07:00:00Z,False
ALT-2024-03-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-03-07T13:00:00Z,False
ALT-2024-03-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-03-07T13:00:00Z,False
ALT-2024-03-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-03-07T14:00:00Z,False
ALT-2024-03-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-03-07T20:00:00Z,False
ALT-2024-03-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-03-07T23:00:00Z,False
ALT-2024-03-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-03-08T16:00:00Z,False
ALT-2024-03-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-03-09T05:00:00Z,False
ALT-2024-04-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-04-04T12:00:00Z,False
ALT-2024-04-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-04-04T13:00:00Z,False
ALT-2024-04-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-04-05T11:00:00Z,False
ALT-2024-04-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-04-05T11:00:00Z,False
ALT-2024-04-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-04-06T06:00:00Z,False
ALT-2024-04-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-04-06T10:00:00Z,False
ALT-2024-04-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-04-06T16:00:00Z,False
ALT-2024-04-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-04-06T20:00:00Z,False
ALT-2024-04-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-04-06T20:00:00Z,False
ALT-2024-04-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-04-07T01:00:00Z,False
ALT-2024-04-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-04-07T08:00:00Z,False
ALT-2024-04-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-04-07T09:00:00Z,False
ALT-2024-04-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-04-07T12:00:00Z,False
ALT-2024-04-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-04-07T13:00:00Z,False
ALT-2024-04-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-04-07T19:00:00Z,False
ALT-2024-04-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-04-08T02:00:00Z,False
ALT-2024-04-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-04-08T06:00:00Z,False
ALT-2024-04-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-04-08T11:00:00Z,False
ALT-2024-04-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-04-08T19:00:00Z,False
ALT-2024-04-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-04-09T05:00:00Z,False
ALT-2024-05-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-05-04T11:00:00Z,False
ALT-2024-05-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-05-04T16:00:00Z,False
ALT-2024-05-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-05-05T06:00:00Z,False
ALT-2024-05-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-05-05T12:00:00Z,False
ALT-2024-05-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-05-05T19:00:00Z,False
ALT-2024-05-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-05-05T22:00:00Z,False
ALT-2024-05-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-05-06T00:00:00Z,False
ALT-2024-05-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-05-06T06:00:00Z,False
ALT-2024-05-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-05-06T07:00:00Z,False
ALT-2024-05-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-05-06T17:00:00Z,False
ALT-2024-05-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-05-06T21:00:00Z,False
ALT-2024-05-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-05-07T00:00:00Z,False
ALT-2024-05-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-05-07T06:00:00Z,False
ALT-2024-05-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-05-07T07:00:00Z,False
ALT-2024-05-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-05-07T08:00:00Z,False
ALT-2024-05-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-05-07T17:00:00Z,False
ALT-2024-05-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-05-07T18:00:00Z,False
ALT-2024-05-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-05-08T05:00:00Z,False
ALT-2024-05-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-05-08T17:00:00Z,False
ALT-2024-05-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-05-08T22:00:00Z,False
ALT-2024-06-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-06-03T10:00:00Z,False
ALT-2024-06-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-06-03T17:00:00Z,False
ALT-2024-06-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-06-04T03:00:00Z,False
ALT-2024-06-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-06-04T11:00:00Z,False
ALT-2024-06-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-06-04T16:00:00Z,False
ALT-2024-06-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-06-04T20:00:00Z,False
ALT-2024-06-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-06-05T00:00:00Z,False
ALT-2024-06-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-06-05T00:00:00Z,False
ALT-2024-06-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-06-05T02:00:00Z,False
ALT-2024-06-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-06-05T16:00:00Z,False
ALT-2024-06-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-06-05T16:00:00Z,False
ALT-2024-06-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-06-05T17:00:00Z,False
ALT-2024-06-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-06-05T17:00:00Z,False
ALT-2024-06-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-06-05T18:00:00Z,False
ALT-2024-06-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-06-06T06:00:00Z,False
ALT-2024-06-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-06-06T07:00:00Z,False
ALT-2024-06-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-06-06T08:00:00Z,False
ALT-2024-06-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-06-06T17:00:00Z,False
ALT-2024-06-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-06-06T21:00:00Z,False
ALT-2024-06-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-06-07T00:00:00Z,False
ALT-2024-07-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-07-03T19:00:00Z,False
ALT-2024-07-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-07-03T23:00:00Z,False
ALT-2024-07-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-07-04T12:00:00Z,False
ALT-2024-07-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-07-04T17:00:00Z,False
ALT-2024-07-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-07-04T18:00:00Z,False
ALT-2024-07-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-07-05T03:00:00Z,False
ALT-2024-07-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-07-05T10:00:00Z,False
ALT-2024-07-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-07-05T15:00:00Z,False
ALT-2024-07-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-07-05T15:00:00Z,False
ALT-2024-07-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-07-05T18:00:00Z,False
ALT-2024-07-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-07-05T18:00:00Z,False
ALT-2024-07-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-07-05T22:00:00Z,False
ALT-2024-07-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-07-06T03:00:00Z,False
ALT-2024-07-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-07-06T08:00:00Z,False
ALT-2024-07-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-07-06T11:00:00Z,False
ALT-2024-07-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-07-06T13:00:00Z,False
ALT-2024-07-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-07-06T17:00:00Z,False
ALT-2024-07-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-07-06T20:00:00Z,False
ALT-2024-07-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-07-07T01:00:00Z,False
ALT-2024-07-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-07-07T09:00:00Z,False
ALT-2024-08-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-08-03T14:00:00Z,False
ALT-2024-08-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-08-03T17:00:00Z,False
ALT-2024-08-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-08-04T07:00:00Z,False
ALT-2024-08-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-08-04T08:00:00Z,False
ALT-2024-08-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-08-04T14:00:00Z,False
ALT-2024-08-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-08-04T19:00:00Z,False
ALT-2024-08-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-08-05T06:00:00Z,False
ALT-2024-08-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-08-05T08:00:00Z,False
ALT-2024-08-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-08-05T09:00:00Z,False
ALT-2024-08-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-08-05T13:00:00Z,False
ALT-2024-08-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-08-05T14:00:00Z,False
ALT-2024-08-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-08-05T15:00:00Z,False
ALT-2024-08-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-08-05T16:00:00Z,False
ALT-2024-08-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-08-05T19:00:00Z,False
ALT-2024-08-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-08-06T07:00:00Z,False
ALT-2024-08-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-08-06T13:00:00Z,False
ALT-2024-08-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-08-06T13:00:00Z,False
ALT-2024-08-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-08-06T20:00:00Z,False
ALT-2024-08-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-08-06T20:00:00Z,False
ALT-2024-08-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-08-07T05:00:00Z,False
ALT-2024-09-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-09-03T18:00:00Z,False
ALT-2024-09-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-09-03T20:00:00Z,False
ALT-2024-09-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-09-04T12:00:00Z,False
ALT-2024-09-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-09-04T15:00:00Z,False
ALT-2024-09-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-09-04T17:00:00Z,False
ALT-2024-09-R-105-WARN,R-105,usage_warning,Penggunaan R-105 sudah mencapai 80% batas bulanan.,2024-09-04T20:00:00Z,False
ALT-2024-09-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-09-05T02:00:00Z,False
ALT-2024-09-R-102-WARN,R-102,usage_warning,Penggunaan R-102 sudah mencapai 80% batas bulanan.,2024-09-05T07:00:00Z,False
ALT-2024-09-R-110-WARN,R-110,usage_warning,Penggunaan R-110 sudah mencapai 80% batas bulanan.,2024-09-05T10:00:00Z,False
ALT-2024-09-R-106-WARN,R-106,usage_warning,Penggunaan R-106 sudah mencapai 80% batas bulanan.,2024-09-05T11:00:00Z,False
ALT-2024-09-R-109-LIMIT,R-109,limit_exceeded,Penggunaan R-109 melewati batas bulanan 50 kWh.,2024-09-05T16:00:00Z,False
ALT-2024-09-R-104-WARN,R-104,usage_warning,Penggunaan R-104 sudah mencapai 80% batas bulanan.,2024-09-05T20:00:00Z,False
ALT-2024-09-R-108-WARN,R-108,usage_warning,Penggunaan R-108 sudah mencapai 80% batas bulanan.,2024-09-05T22:00:00Z,False
ALT-2024-09-R-105-LIMIT,R-105,limit_exceeded,Penggunaan R-105 melewati batas bulanan 50 kWh.,2024-09-05T23:00:00Z,False
ALT-2024-09-R-101-LIMIT,R-101,limit_exceeded,Penggunaan R-101 melewati batas bulanan 50 kWh.,2024-09-06T03:00:00Z,False
ALT-2024-09-R-102-LIMIT,R-102,limit_exceeded,Penggunaan R-102 melewati batas bulanan 50 kWh.,2024-09-06T10:00:00Z,False
ALT-2024-09-R-110-LIMIT,R-110,limit_exceeded,Penggunaan R-110 melewati batas bulanan 50 kWh.,2024-09-06T15:00:00Z,False
ALT-2024-09-R-106-LIMIT,R-106,limit_exceeded,Penggunaan R-106 melewati batas bulanan 50 kWh.,2024-09-06T17:00:00Z,False
ALT-2024-09-R-104-LIMIT,R-104,limit_exceeded,Penggunaan R-104 melewati batas bulanan 50 kWh.,2024-09-06T21:00:00Z,False
ALT-2024-09-R-108-LIMIT,R-108,limit_exceeded,Penggunaan R-108 melewati batas bulanan 50 kWh.,2024-09-07T08:00:00Z,False
ALT-2024-10-R-107-WARN,R-107,usage_warning,Penggunaan R-107 sudah mencapai 80% batas bulanan.,2024-10-04T15:00:00Z,False
ALT-2024-10-R-103-WARN,R-103,usage_warning,Penggunaan R-103 sudah mencapai 80% batas bulanan.,2024-10-04T18:00:00Z,False
ALT-2024-10-R-107-LIMIT,R-107,limit_exceeded,Penggunaan R-107 melewati batas bulanan 50 kWh.,2024-10-05T11:00:00Z,False
ALT-2024-10-R-109-WARN,R-109,usage_warning,Penggunaan R-109 sudah mencapai 80% batas bulanan.,2024-10-05T11:00:00Z,False
ALT-2024-10-R-103-LIMIT,R-103,limit_exceeded,Penggunaan R-103 melewati batas bulanan 50 kWh.,2024-10-05T14:00:00Z,False
ALT-2024-10-R-101-WARN,R-101,usage_warning,Penggunaan R-101 sudah mencapai 80% batas bulanan.,2024-10-06T05:00:00Z,False
